"STATISTIC","AREA","DATA_VALUE","DAY","MONTH","YEAR","INDICATOR_NAME","INDICATOR_UNITS"
"mean","stock_area",5.25801538072159,1,4,2011,"chlor_a","m^-3"
"mean","stock_area",1.80827784663807,1,5,2011,"chlor_a","m^-3"
"mean","stock_area",2.99915194220822,1,6,2011,"chlor_a","m^-3"
"mean","stock_area",3.84733113002032,1,7,2011,"chlor_a","m^-3"
"mean","stock_area",3.94219313682709,1,8,2011,"chlor_a","m^-3"
"mean","stock_area",3.94754403715717,1,9,2011,"chlor_a","m^-3"
"mean","stock_area",4.83794862356053,1,10,2011,"chlor_a","m^-3"
"mean","stock_area",3.46762832905885,1,11,2011,"chlor_a","m^-3"
"mean","stock_area",2.23108493051742,1,12,2011,"chlor_a","m^-3"
"mean","stock_area",2.43435131556565,1,1,2012,"chlor_a","m^-3"
"mean","stock_area",2.79992349560224,1,2,2012,"chlor_a","m^-3"
"mean","stock_area",4.25643986902926,1,3,2012,"chlor_a","m^-3"
"mean","stock_area",7.4501274974618,1,4,2012,"chlor_a","m^-3"
"mean","stock_area",2.68508845751385,1,5,2012,"chlor_a","m^-3"
"mean","stock_area",3.43770717073949,1,6,2012,"chlor_a","m^-3"
"mean","stock_area",3.87699083809862,1,7,2012,"chlor_a","m^-3"
"mean","stock_area",4.38434693441947,1,8,2012,"chlor_a","m^-3"
"mean","stock_area",5.5370321726322,1,9,2012,"chlor_a","m^-3"
"mean","stock_area",5.37137661828889,1,10,2012,"chlor_a","m^-3"
"mean","stock_area",3.68818503639416,1,11,2012,"chlor_a","m^-3"
"mean","stock_area",2.01364720231123,1,12,2012,"chlor_a","m^-3"
"mean","stock_area",1.68273044034387,1,1,2013,"chlor_a","m^-3"
"mean","stock_area",1.8843655844339,1,2,2013,"chlor_a","m^-3"
"mean","stock_area",1.72799121427595,1,3,2013,"chlor_a","m^-3"
"mean","stock_area",3.74977580513907,1,4,2013,"chlor_a","m^-3"
"mean","stock_area",3.26865611339909,1,5,2013,"chlor_a","m^-3"
"mean","stock_area",3.01455909485105,1,6,2013,"chlor_a","m^-3"
"mean","stock_area",2.95971167691996,1,7,2013,"chlor_a","m^-3"
"mean","stock_area",4.53893869019642,1,8,2013,"chlor_a","m^-3"
"mean","stock_area",4.66788663703191,1,9,2013,"chlor_a","m^-3"
"mean","stock_area",4.98115258114674,1,10,2013,"chlor_a","m^-3"
"mean","stock_area",3.04833834066875,1,11,2013,"chlor_a","m^-3"
"mean","stock_area",1.24063924532623,1,12,2013,"chlor_a","m^-3"
"mean","stock_area",1.64461163630574,1,1,2014,"chlor_a","m^-3"
"mean","stock_area",1.71900376857007,1,2,2014,"chlor_a","m^-3"
"mean","stock_area",2.2366989627755,1,3,2014,"chlor_a","m^-3"
"mean","stock_area",3.90931693520017,1,4,2014,"chlor_a","m^-3"
"mean","stock_area",3.91526270486776,1,5,2014,"chlor_a","m^-3"
"mean","stock_area",4.60591096817886,1,6,2014,"chlor_a","m^-3"
"mean","stock_area",3.57603962122956,1,7,2014,"chlor_a","m^-3"
"mean","stock_area",4.84419057615348,1,8,2014,"chlor_a","m^-3"
"mean","stock_area",4.90195971918932,1,9,2014,"chlor_a","m^-3"
"mean","stock_area",4.99742458916521,1,10,2014,"chlor_a","m^-3"
"mean","stock_area",1.92380164933019,1,11,2014,"chlor_a","m^-3"
"mean","stock_area",1.40681080970327,1,12,2014,"chlor_a","m^-3"
"mean","stock_area",1.85265654088963,1,1,2015,"chlor_a","m^-3"
"mean","stock_area",1.26377524460637,1,2,2015,"chlor_a","m^-3"
"mean","stock_area",2.67714592434757,1,3,2015,"chlor_a","m^-3"
"mean","stock_area",4.07352658502801,1,4,2015,"chlor_a","m^-3"
"mean","stock_area",3.50405606084756,1,5,2015,"chlor_a","m^-3"
"mean","stock_area",2.86332701402627,1,6,2015,"chlor_a","m^-3"
"mean","stock_area",3.42396187309076,1,7,2015,"chlor_a","m^-3"
"mean","stock_area",4.21886818325334,1,8,2015,"chlor_a","m^-3"
"mean","stock_area",4.64241989284482,1,9,2015,"chlor_a","m^-3"
"mean","stock_area",5.1564117375149,1,10,2015,"chlor_a","m^-3"
"mean","stock_area",4.13068525975241,1,11,2015,"chlor_a","m^-3"
"mean","stock_area",2.43359493452155,1,12,2015,"chlor_a","m^-3"
"mean","stock_area",2.1894084593988,1,1,2016,"chlor_a","m^-3"
"mean","stock_area",2.3666158388222,1,2,2016,"chlor_a","m^-3"
"mean","stock_area",2.67438507497794,1,3,2016,"chlor_a","m^-3"
"mean","stock_area",5.07731511238808,1,4,2016,"chlor_a","m^-3"
"mean","stock_area",3.70499263944333,1,5,2016,"chlor_a","m^-3"
"mean","stock_area",4.40565071827121,1,6,2016,"chlor_a","m^-3"
"mean","stock_area",4.67853716233579,1,7,2016,"chlor_a","m^-3"
"mean","stock_area",5.52179625777262,1,8,2016,"chlor_a","m^-3"
"mean","stock_area",4.08654753299313,1,9,2016,"chlor_a","m^-3"
"mean","stock_area",5.18554950643265,1,10,2016,"chlor_a","m^-3"
"mean","stock_area",3.86057315657996,1,11,2016,"chlor_a","m^-3"
"mean","stock_area",2.01572878280359,1,12,2016,"chlor_a","m^-3"
"mean","stock_area",2.3318550979004,1,1,2017,"chlor_a","m^-3"
"mean","stock_area",2.10114053751955,1,2,2017,"chlor_a","m^-3"
"mean","stock_area",1.82289920656755,1,3,2017,"chlor_a","m^-3"
"mean","stock_area",4.32879362390453,1,4,2017,"chlor_a","m^-3"
"mean","stock_area",3.01267588080673,1,5,2017,"chlor_a","m^-3"
"mean","stock_area",4.01378677682031,1,6,2017,"chlor_a","m^-3"
"mean","stock_area",3.62743710611697,1,7,2017,"chlor_a","m^-3"
"mean","stock_area",4.65305158686023,1,8,2017,"chlor_a","m^-3"
"mean","stock_area",4.25250612446051,1,9,2017,"chlor_a","m^-3"
"mean","stock_area",6.82077244485864,1,10,2017,"chlor_a","m^-3"
"mean","stock_area",3.71363184672727,1,11,2017,"chlor_a","m^-3"
"mean","stock_area",1.88551382200511,1,12,2017,"chlor_a","m^-3"
"mean","stock_area",1.81224587458769,2,1,2018,"chlor_a","m^-3"
"mean","stock_area",2.22638204462041,1,2,2018,"chlor_a","m^-3"
"mean","stock_area",2.55092857387715,1,3,2018,"chlor_a","m^-3"
"mean","stock_area",4.17093088859226,1,4,2018,"chlor_a","m^-3"
"mean","stock_area",3.32750693707594,1,5,2018,"chlor_a","m^-3"
"mean","stock_area",4.03314756821241,1,6,2018,"chlor_a","m^-3"
"mean","stock_area",3.89648378866858,1,7,2018,"chlor_a","m^-3"
"mean","stock_area",3.29854271045445,1,8,2018,"chlor_a","m^-3"
"mean","stock_area",3.45128766495217,1,9,2018,"chlor_a","m^-3"
"mean","stock_area",3.53675332314539,2,10,2018,"chlor_a","m^-3"
"mean","stock_area",2.80638305268133,1,11,2018,"chlor_a","m^-3"
"mean","stock_area",3.46304035524519,1,12,2018,"chlor_a","m^-3"
"mean","stock_area",2.66115820427247,1,1,2019,"chlor_a","m^-3"
"mean","stock_area",2.46524557724178,1,2,2019,"chlor_a","m^-3"
"mean","stock_area",4.1401657197605,1,3,2019,"chlor_a","m^-3"
"mean","stock_area",3.65602486548174,1,4,2019,"chlor_a","m^-3"
"mean","stock_area",3.76668046607155,1,5,2019,"chlor_a","m^-3"
"mean","stock_area",3.94234610729223,1,6,2019,"chlor_a","m^-3"
"mean","stock_area",5.41188470693891,1,7,2019,"chlor_a","m^-3"
"mean","stock_area",5.03303319537589,1,8,2019,"chlor_a","m^-3"
"mean","stock_area",6.46293153431557,1,9,2019,"chlor_a","m^-3"
"mean","stock_area",4.28029464067465,1,10,2019,"chlor_a","m^-3"
"mean","stock_area",3.74872106927148,1,11,2019,"chlor_a","m^-3"
"mean","stock_area",2.31170142726279,1,12,2019,"chlor_a","m^-3"
"mean","stock_area",NA,1,1,2020,"chlor_a","m^-3"
"mean","stock_area",NA,1,2,2020,"chlor_a","m^-3"
"mean","stock_area",3.32145790648915,1,3,2020,"chlor_a","m^-3"
"mean","stock_area",NA,1,4,2020,"chlor_a","m^-3"
"mean","stock_area",NA,1,5,2020,"chlor_a","m^-3"
"mean","stock_area",NA,1,6,2020,"chlor_a","m^-3"
"mean","stock_area",2.78442241803149,1,7,2020,"chlor_a","m^-3"
"mean","stock_area",4.40537121536157,1,8,2020,"chlor_a","m^-3"
"mean","stock_area",3.94561611153928,1,9,2020,"chlor_a","m^-3"
"mean","stock_area",4.3768101018227,1,10,2020,"chlor_a","m^-3"
"mean","stock_area",3.85081066261984,1,11,2020,"chlor_a","m^-3"
"mean","stock_area",2.69392050116605,1,12,2020,"chlor_a","m^-3"
"mean","stock_area",2.17871930756222,1,1,2021,"chlor_a","m^-3"
"mean","stock_area",1.75381432556323,1,2,2021,"chlor_a","m^-3"
"mean","stock_area",4.09695698193301,1,3,2021,"chlor_a","m^-3"
"mean","stock_area",3.70065813353846,1,4,2021,"chlor_a","m^-3"
"mean","stock_area",3.98550928233327,1,5,2021,"chlor_a","m^-3"
"mean","stock_area",3.69103807711656,1,6,2021,"chlor_a","m^-3"
"mean","stock_area",2.72232373493413,1,7,2021,"chlor_a","m^-3"
"mean","stock_area",3.35358917941463,1,8,2021,"chlor_a","m^-3"
"mean","stock_area",4.75629660499188,1,9,2021,"chlor_a","m^-3"
"mean","stock_area",5.23320982150562,1,10,2021,"chlor_a","m^-3"
"mean","stock_area",5.18330021134337,1,11,2021,"chlor_a","m^-3"
"mean","stock_area",1.933000742588,1,12,2021,"chlor_a","m^-3"
"mean","stock_area",1.79235351035081,1,1,2022,"chlor_a","m^-3"
"mean","stock_area",2.97454381186941,1,2,2022,"chlor_a","m^-3"
"mean","stock_area",3.77880735508928,1,3,2022,"chlor_a","m^-3"
"mean","stock_area",4.03943178421453,1,4,2022,"chlor_a","m^-3"
"mean","stock_area",4.08705460914186,1,5,2022,"chlor_a","m^-3"
"mean","stock_area",3.94091062040822,1,6,2022,"chlor_a","m^-3"
"mean","stock_area",4.84318511074565,1,7,2022,"chlor_a","m^-3"
"mean","stock_area",4.61255929731396,1,8,2022,"chlor_a","m^-3"
"mean","stock_area",5.66112671695352,1,9,2022,"chlor_a","m^-3"
"mean","stock_area",6.23174851526504,1,10,2022,"chlor_a","m^-3"
"mean","stock_area",6.24057380677797,1,11,2022,"chlor_a","m^-3"
"mean","stock_area",2.74467718125399,1,12,2022,"chlor_a","m^-3"
"mean","stock_area",1.72088182334863,2,1,2023,"chlor_a","m^-3"
"mean","stock_area",2.80850356921193,1,2,2023,"chlor_a","m^-3"
"mean","stock_area",4.77595279234087,1,3,2023,"chlor_a","m^-3"
"mean","stock_area",6.63953200899191,1,4,2023,"chlor_a","m^-3"
"mean","stock_area",8.51969216576748,1,5,2023,"chlor_a","m^-3"
"mean","stock_area",4.92025891032453,1,6,2023,"chlor_a","m^-3"
"mean","stock_area",7.20245171167697,1,7,2023,"chlor_a","m^-3"
"mean","stock_area",6.73110423065723,1,8,2023,"chlor_a","m^-3"
"mean","stock_area",5.09787862618032,1,9,2023,"chlor_a","m^-3"
"mean","stock_area",6.46340069481654,1,10,2023,"chlor_a","m^-3"
"mean","stock_area",3.96481082845752,1,11,2023,"chlor_a","m^-3"
"mean","stock_area",3.30528151092557,1,12,2023,"chlor_a","m^-3"
"mean","stock_area",2.13981465460301,1,1,2024,"chlor_a","m^-3"
"mean","stock_area",2.88633873742155,1,2,2024,"chlor_a","m^-3"
"mean","stock_area",2.21219344167646,1,3,2024,"chlor_a","m^-3"
"mean","stock_area",5.81814068558785,1,4,2024,"chlor_a","m^-3"
"mean","stock_area",3.23934858557517,1,5,2024,"chlor_a","m^-3"
"mean","stock_area",3.77156266540886,1,6,2024,"chlor_a","m^-3"
"mean","stock_area",4.20637748953309,1,7,2024,"chlor_a","m^-3"
"mean","stock_area",4.89019624247017,1,8,2024,"chlor_a","m^-3"
"mean","stock_area",5.38448023169212,1,9,2024,"chlor_a","m^-3"
"mean","stock_area",6.48678124543786,1,10,2024,"chlor_a","m^-3"
"mean","stock_area",3.79639479252136,1,11,2024,"chlor_a","m^-3"
"mean","stock_area",2.21931011922559,1,12,2024,"chlor_a","m^-3"
"mean","stock_area",1.74542881078723,1,1,2025,"chlor_a","m^-3"
"mean","stock_area",1.83966692924634,1,2,2025,"chlor_a","m^-3"
"mean","stock_area",2.39740191914729,1,3,2025,"chlor_a","m^-3"
"mean","stock_area",3.99835911874695,1,4,2025,"chlor_a","m^-3"
"mean","stock_area",3.04317006213715,1,5,2025,"chlor_a","m^-3"
"mean","stock_area",3.86894699877275,1,6,2025,"chlor_a","m^-3"
"mean","stock_area",3.86739357002839,1,7,2025,"chlor_a","m^-3"
"mean","stock_area",5.33699288897917,1,8,2025,"chlor_a","m^-3"
"mean","stock_area",4.93221810547817,1,9,2025,"chlor_a","m^-3"
